Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,ticker
2000-02-10 00:00:00-02:00,1.3488601446151733,1.3488601446151733,1.3488601446151733,1.3488601446151733,18600960000,0.0,0.0,PETR4
2000-02-11 00:00:00-02:00,1.3056508302688599,1.3056508302688599,1.3056508302688599,1.3056508302688599,25297920000,0.0,0.0,PETR4
2000-02-14 00:00:00-02:00,1.2871325016021729,1.2871325016021729,1.2871325016021729,1.2871325016021729,10119680000,0.0,0.0,PETR4
2000-02-15 00:00:00-02:00,1.3118237257003784,1.3118237257003784,1.3118237257003784,1.3118237257003784,33546240000,0.0,0.0,PETR4
2000-02-16 00:00:00-02:00,1.416759967803955,1.416759967803955,1.416759967803955,1.416759967803955,73564160000,0.0,0.0,PETR4
2000-02-17 00:00:00-02:00,1.4044140577316284,1.4044140577316284,1.4044140577316284,1.4044140577316284,21411840000,0.0,0.0,PETR4
2000-02-18 00:00:00-02:00,1.3735507726669312,1.3735507726669312,1.3735507726669312,1.3735507726669312,22484480000,0.0,0.0,PETR4
2000-02-21 00:00:00-02:00,1.370341181755066,1.370341181755066,1.370341181755066,1.370341181755066,18700800000,0.0,0.0,PETR4
2000-02-22 00:00:00-02:00,1.3641679286956787,1.3641679286956787,1.3641679286956787,1.3641679286956787,22474240000,0.0,0.0,PETR4
2000-02-23 00:00:00-02:00,1.3735507726669312,1.3735507726669312,1.3735507726669312,1.3735507726669312,20334080000,0.0,0.0,PETR4
2000-02-24 00:00:00-02:00,1.4105870723724365,1.4105870723724365,1.4105870723724365,1.4105870723724365,32931840000,0.0,0.0,PETR4
2000-02-25 00:00:00-02:00,1.4476230144500732,1.4476230144500732,1.4476230144500732,1.4476230144500732,36958720000,0.0,0.0,PETR4
2000-02-28 00:00:00-03:00,1.419722557067871,1.419722557067871,1.419722557067871,1.419722557067871,11596800000,0.0,0.0,PETR4
2000-02-29 00:00:00-03:00,1.4258956909179688,1.4258956909179688,1.4258956909179688,1.4258956909179688,24322560000,0.0,0.0,PETR4
2000-03-01 00:00:00-03:00,1.450585961341858,1.450585961341858,1.450585961341858,1.450585961341858,23828480000,0.0,0.0,PETR4
2000-03-02 00:00:00-03:00,1.4414504766464233,1.4414504766464233,1.4414504766464233,1.4414504766464233,24053760000,0.0,0.0,PETR4
2000-03-03 00:00:00-03:00,1.4908322095870972,1.4908322095870972,1.4908322095870972,1.4908322095870972,13217280000,0.0,0.0,PETR4
2000-03-06 00:00:00-03:00,1.4908322095870972,1.4908322095870972,1.4908322095870972,1.4908322095870972,0,0.0,0.0,PETR4
2000-03-07 00:00:00-03:00,1.4908322095870972,1.4908322095870972,1.4908322095870972,1.4908322095870972,0,0.0,0.0,PETR4
2000-03-08 00:00:00-03:00,1.5261399745941162,1.5261399745941162,1.5261399745941162,1.5261399745941162,8337920000,0.0,0.0,PETR4
2000-03-09 00:00:00-03:00,1.5799658298492432,1.5799658298492432,1.5799658298492432,1.5799658298492432,21578240000,0.0,0.0,PETR4
2000-03-10 00:00:00-03:00,1.5340412855148315,1.5340412855148315,1.5340412855148315,1.5340412855148315,14763520000,0.0,0.0,PETR4
2000-03-13 00:00:00-03:00,1.5340412855148315,1.5340412855148315,1.5340412855148315,1.5340412855148315,0,0.0,0.0,PETR4
2000-03-14 00:00:00-03:00,1.4352779388427734,1.4352779388427734,1.4352779388427734,1.4352779388427734,28421120000,0.0,0.0,PETR4
2000-03-15 00:00:00-03:00,1.453796148300171,1.453796148300171,1.453796148300171,1.453796148300171,25216000000,0.0,0.0,PETR4
2000-03-16 00:00:00-03:00,1.4629316329956055,1.4629316329956055,1.4629316329956055,1.4629316329956055,23298560000,0.0,0.0,PETR4
2000-03-17 00:00:00-03:00,1.4476230144500732,1.4476230144500732,1.4476230144500732,1.4476230144500732,18447360000,0.0,0.0,PETR4
2000-03-20 00:00:00-03:00,1.4044140577316284,1.4044140577316284,1.4044140577316284,1.4044140577316284,16012800000,0.0,0.0,PETR4
2000-03-21 00:00:00-03:00,1.4320682287216187,1.4320682287216187,1.4320682287216187,1.4320682287216187,25492480000,0.0,0.0,PETR4
2000-03-22 00:00:00-03:00,1.4355242252349854,1.4355242252349854,1.4355242252349854,1.4355242252349854,25113600000,0.0,0.0,PETR4
2000-03-23 00:00:00-03:00,1.4352779388427734,1.4352779388427734,1.4352779388427734,1.4352779388427734,26447360000,0.0,0.0,PETR4
2000-03-24 00:00:00-03:00,1.4352779388427734,1.4352779388427734,1.4352779388427734,1.4352779388427734,15249920000,0.0,0.0,PETR4
2000-03-27 00:00:00-03:00,1.5431764125823975,1.5431764125823975,1.5431764125823975,1.5431764125823975,22727680000,0.0,0.0,PETR4
2000-03-28 00:00:00-03:00,1.4784868955612183,1.4784868955612183,1.4784868955612183,1.4784868955612183,16906240000,0.0,0.0,PETR4
2000-03-29 00:00:00-03:00,1.4723138809204102,1.4723138809204102,1.4723138809204102,1.4723138809204102,21788160000,0.0,0.0,PETR4
2000-03-30 00:00:00-03:00,1.4382407665252686,1.4382407665252686,1.4382407665252686,1.4382407665252686,16432640000,0.0,0.0,PETR4
2000-03-31 00:00:00-03:00,1.456758975982666,1.456758975982666,1.456758975982666,1.456758975982666,20659200000,0.0,0.0,PETR4
2000-04-03 00:00:00-03:00,1.444413185119629,1.444413185119629,1.444413185119629,1.444413185119629,18083840000,0.0,0.0,PETR4
2000-04-04 00:00:00-03:00,1.4367594718933105,1.4367594718933105,1.4367594718933105,1.4367594718933105,33208320000,0.0,0.0,PETR4
2000-04-05 00:00:00-03:00,1.4970049858093262,1.4970049858093262,1.4970049858093262,1.4970049858093262,40258560000,0.0,0.0,PETR4
2000-04-06 00:00:00-03:00,1.51848566532135,1.51848566532135,1.51848566532135,1.51848566532135,24975360000,0.0,0.0,PETR4
2000-04-07 00:00:00-03:00,1.527868390083313,1.527868390083313,1.527868390083313,1.527868390083313,19161600000,0.0,0.0,PETR4
2000-04-10 00:00:00-03:00,1.4937952756881714,1.4937952756881714,1.4937952756881714,1.4937952756881714,13194240000,0.0,0.0,PETR4
2000-04-11 00:00:00-03:00,1.456758975982666,1.456758975982666,1.456758975982666,1.456758975982666,21875200000,0.0,0.0,PETR4
2000-04-12 00:00:00-03:00,1.490585207939148,1.490585207939148,1.490585207939148,1.490585207939148,45626880000,0.0,0.0,PETR4
2000-04-13 00:00:00-03:00,1.456758975982666,1.456758975982666,1.456758975982666,1.456758975982666,40263680000,0.0,0.0,PETR4
2000-04-14 00:00:00-03:00,1.456758975982666,1.456758975982666,1.456758975982666,1.456758975982666,0,0.0,0.0,PETR4
2000-04-17 00:00:00-03:00,1.296268105506897,1.296268105506897,1.296268105506897,1.296268105506897,66396160000,0.0,0.0,PETR4
2000-04-18 00:00:00-03:00,1.336513876914978,1.336513876914978,1.336513876914978,1.336513876914978,50900480000,0.0,0.0,PETR4
2000-04-19 00:00:00-03:00,1.2562692165374756,1.2562692165374756,1.2562692165374756,1.2562692165374756,38799360000,0.0,0.0,PETR4
2000-04-20 00:00:00-03:00,1.2592322826385498,1.2592322826385498,1.2592322826385498,1.2592322826385498,17896960000,0.0,0.0,PETR4
2000-04-21 00:00:00-03:00,1.2592322826385498,1.2592322826385498,1.2592322826385498,1.2592322826385498,0,0.0,0.0,PETR4
2000-04-24 00:00:00-03:00,1.2345415353775024,1.2345415353775024,1.2345415353775024,1.2345415353775024,20638720000,0.0,0.0,PETR4
2000-04-25 00:00:00-03:00,1.3456504344940186,1.3456504344940186,1.3456504344940186,1.3456504344940186,38284800000,0.0,0.0,PETR4
2000-04-26 00:00:00-03:00,1.325650930404663,1.325650930404663,1.325650930404663,1.325650930404663,22627840000,0.0,0.0,PETR4
2000-04-27 00:00:00-03:00,1.327131748199463,1.327131748199463,1.327131748199463,1.327131748199463,43991040000,0.0,0.0,PETR4
2000-04-28 00:00:00-03:00,1.3273789882659912,1.3273789882659912,1.3273789882659912,1.3273789882659912,25940480000,0.0,0.0,PETR4
2000-05-01 00:00:00-03:00,1.3273789882659912,1.3273789882659912,1.3273789882659912,1.3273789882659912,0,0.0,0.0,PETR4
2000-05-02 00:00:00-03:00,1.3594766855239868,1.3594766855239868,1.3594766855239868,1.3594766855239868,19975680000,0.0,0.0,PETR4
2000-05-03 00:00:00-03:00,1.3550328016281128,1.3550328016281128,1.3550328016281128,1.3550328016281128,20416000000,0.0,0.0,PETR4
2000-05-04 00:00:00-03:00,1.351822853088379,1.351822853088379,1.351822853088379,1.351822853088379,21488640000,0.0,0.0,PETR4
2000-05-05 00:00:00-03:00,1.3550328016281128,1.3550328016281128,1.3550328016281128,1.3550328016281128,17635840000,0.0,0.0,PETR4
2000-05-08 00:00:00-03:00,1.3565142154693604,1.3565142154693604,1.3565142154693604,1.3565142154693604,17551360000,0.0,0.0,PETR4
2000-05-09 00:00:00-03:00,1.3577488660812378,1.3577488660812378,1.3577488660812378,1.3577488660812378,26621440000,0.0,0.0,PETR4
2000-05-10 00:00:00-03:00,1.33330500125885,1.33330500125885,1.33330500125885,1.33330500125885,26841600000,0.0,0.0,PETR4
2000-05-11 00:00:00-03:00,1.31157648563385,1.31157648563385,1.31157648563385,1.31157648563385,36037120000,0.0,0.0,PETR4
2000-05-12 00:00:00-03:00,1.3100955486297607,1.3100955486297607,1.3100955486297607,1.3100955486297607,26560000000,0.0,0.0,PETR4
2000-05-15 00:00:00-03:00,1.33330500125885,1.33330500125885,1.33330500125885,1.33330500125885,13186560000,0.0,0.0,PETR4
2000-05-16 00:00:00-03:00,1.3765136003494263,1.3765136003494263,1.3765136003494263,1.3765136003494263,27993600000,0.0,0.0,PETR4
2000-05-17 00:00:00-03:00,1.3612056970596313,1.3612056970596313,1.3612056970596313,1.3612056970596313,12966400000,0.0,0.0,PETR4
2000-05-18 00:00:00-03:00,1.3673782348632812,1.3673782348632812,1.3673782348632812,1.3673782348632812,23644160000,0.0,0.0,PETR4
2000-05-19 00:00:00-03:00,1.336513876914978,1.336513876914978,1.336513876914978,1.336513876914978,23654400000,0.0,0.0,PETR4
2000-05-22 00:00:00-03:00,1.2977495193481445,1.2977495193481445,1.2977495193481445,1.2977495193481445,20034560000,0.0,0.0,PETR4
2000-05-23 00:00:00-03:00,1.314786434173584,1.314786434173584,1.314786434173584,1.314786434173584,24501760000,0.0,0.0,PETR4
2000-05-24 00:00:00-03:00,1.2933058738708496,1.2933058738708496,1.2933058738708496,1.2933058738708496,38970880000,0.0,0.0,PETR4
2000-05-25 00:00:00-03:00,1.3118237257003784,1.3118237257003784,1.3118237257003784,1.3118237257003784,38474240000,0.0,0.0,PETR4
2000-05-26 00:00:00-03:00,1.2965151071548462,1.2965151071548462,1.2965151071548462,1.2965151071548462,26065920000,0.0,0.0,PETR4
2000-05-29 00:00:00-03:00,1.308613896369934,1.308613896369934,1.308613896369934,1.308613896369934,11112960000,0.0,0.0,PETR4
2000-05-30 00:00:00-03:00,1.3125646114349365,1.3125646114349365,1.3125646114349365,1.3125646114349365,23626240000,0.0,0.0,PETR4
2000-05-31 00:00:00-03:00,1.2933058738708496,1.2933058738708496,1.2933058738708496,1.2933058738708496,26045440000,0.0,0.0,PETR4
2000-06-01 00:00:00-03:00,1.3579951524734497,1.3579951524734497,1.3579951524734497,1.3579951524734497,27148800000,0.0,0.0,PETR4
2000-06-02 00:00:00-03:00,1.4352779388427734,1.4352779388427734,1.4352779388427734,1.4352779388427734,51576320000,0.0,0.0,PETR4
2000-06-05 00:00:00-03:00,1.4295991659164429,1.4295991659164429,1.4295991659164429,1.4295991659164429,22650880000,0.0,0.0,PETR4
2000-06-06 00:00:00-03:00,1.4295991659164429,1.4295991659164429,1.4295991659164429,1.4295991659164429,0,0.0,0.0,PETR4
2000-06-07 00:00:00-03:00,1.5416958332061768,1.5416958332061768,1.5416958332061768,1.5416958332061768,23697920000,0.0,0.0,PETR4
2000-06-08 00:00:00-03:00,1.5495960712432861,1.5495960712432861,1.5495960712432861,1.5495960712432861,28997120000,0.0,0.0,PETR4
2000-06-09 00:00:00-03:00,1.5493499040603638,1.5493499040603638,1.5493499040603638,1.5493499040603638,10813440000,0.0,0.0,PETR4
2000-06-12 00:00:00-03:00,1.540213704109192,1.540213704109192,1.540213704109192,1.540213704109192,6832640000,0.0,0.0,PETR4
2000-06-13 00:00:00-03:00,1.5387319326400757,1.5387319326400757,1.5387319326400757,1.5387319326400757,21562880000,0.0,0.0,PETR4
2000-06-14 00:00:00-03:00,1.5216953754425049,1.5216953754425049,1.5216953754425049,1.5216953754425049,27604480000,0.0,0.0,PETR4
2000-06-15 00:00:00-03:00,1.5229305028915405,1.5229305028915405,1.5229305028915405,1.5229305028915405,21391360000,0.0,0.0,PETR4
2000-06-16 00:00:00-03:00,1.5525590181350708,1.5525590181350708,1.5525590181350708,1.5525590181350708,36892160000,0.0,0.0,PETR4
2000-06-19 00:00:00-03:00,1.561694860458374,1.561694860458374,1.561694860458374,1.561694860458374,68078080000,0.0,0.0,PETR4
2000-06-20 00:00:00-03:00,1.5710772275924683,1.5710772275924683,1.5710772275924683,1.5710772275924683,17233920000,0.0,0.0,PETR4
2000-06-21 00:00:00-03:00,1.5895957946777344,1.5895957946777344,1.5895957946777344,1.5895957946777344,38213120000,0.0,0.0,PETR4
2000-06-22 00:00:00-03:00,1.5895957946777344,1.5895957946777344,1.5895957946777344,1.5895957946777344,0,0.0,0.0,PETR4
2000-06-23 00:00:00-03:00,1.5897798538208008,1.5897798538208008,1.5897798538208008,1.5897798538208008,28073600,0.0,0.0,PETR4
2000-06-26 00:00:00-03:00,1.6203358173370361,1.6203358173370361,1.6203358173370361,1.6203358173370361,23228800,0.0,0.0,PETR4
2000-06-27 00:00:00-03:00,1.6357680559158325,1.6357680559158325,1.6357680559158325,1.6357680559158325,28342400,0.0,0.0,PETR4
2000-06-28 00:00:00-03:00,1.6944082975387573,1.6944082975387573,1.6944082975387573,1.6944082975387573,25206400,0.0,0.0,PETR4
2000-06-29 00:00:00-03:00,1.6419398784637451,1.6419398784637451,1.6419398784637451,1.6419398784637451,15392000,0.0,0.0,PETR4
2000-06-30 00:00:00-03:00,1.682063341140747,1.682063341140747,1.682063341140747,1.682063341140747,15942400,0.0,0.0,PETR4
2000-07-03 00:00:00-03:00,1.7283577919006348,1.7283577919006348,1.7283577919006348,1.7283577919006348,22694400,0.0,0.0,PETR4
2000-07-04 00:00:00-03:00,1.7653939723968506,1.7653939723968506,1.7653939723968506,1.7653939723968506,21155200,0.0,0.0,PETR4
2000-07-05 00:00:00-03:00,1.722185492515564,1.722185492515564,1.722185492515564,1.722185492515564,40316800,0.0,0.0,PETR4
2000-07-06 00:00:00-03:00,1.722185492515564,1.722185492515564,1.722185492515564,1.722185492515564,29712000,0.0,0.0,PETR4
2000-07-07 00:00:00-03:00,1.6558283567428589,1.6558283567428589,1.6558283567428589,1.6558283567428589,48684800,0.0,0.0,PETR4
2000-07-10 00:00:00-03:00,1.6620012521743774,1.6620012521743774,1.6620012521743774,1.6620012521743774,26758400,0.0,0.0,PETR4
2000-07-11 00:00:00-03:00,1.5817561149597168,1.5817561149597168,1.5817561149597168,1.5817561149597168,55961600,0.0,0.0,PETR4
2000-07-12 00:00:00-03:00,1.5586086511611938,1.5586086511611938,1.5586086511611938,1.5586086511611938,48240000,0.0,0.0,PETR4
2000-07-13 00:00:00-03:00,1.495029330253601,1.495029330253601,1.495029330253601,1.495029330253601,28204800,0.0,0.0,PETR4
2000-07-14 00:00:00-03:00,1.5277453660964966,1.5277453660964966,1.5277453660964966,1.5277453660964966,27990400,0.0,0.0,PETR4
2000-07-17 00:00:00-03:00,1.5277453660964966,1.5277453660964966,1.5277453660964966,1.5277453660964966,78153600,0.0,0.0,PETR4
2000-07-18 00:00:00-03:00,1.5123127698898315,1.5123127698898315,1.5123127698898315,1.5123127698898315,37033600,0.0,0.0,PETR4
2000-07-19 00:00:00-03:00,1.5339174270629883,1.5339174270629883,1.5339174270629883,1.5339174270629883,30892800,0.0,0.0,PETR4
2000-07-20 00:00:00-03:00,1.6172499656677246,1.6172499656677246,1.6172499656677246,1.6172499656677246,37116800,0.0,0.0,PETR4
2000-07-21 00:00:00-03:00,1.5894721746444702,1.5894721746444702,1.5894721746444702,1.5894721746444702,53036800,0.0,0.0,PETR4
2000-07-24 00:00:00-03:00,1.5740405321121216,1.5740405321121216,1.5740405321121216,1.5740405321121216,26806400,0.0,0.0,PETR4
2000-07-25 00:00:00-03:00,1.490709662437439,1.490709662437439,1.490709662437439,1.490709662437439,59932800,0.0,0.0,PETR4
2000-07-26 00:00:00-03:00,1.5045970678329468,1.5045970678329468,1.5045970678329468,1.5045970678329468,39897600,0.0,0.0,PETR4
2000-07-27 00:00:00-03:00,1.4811409711837769,1.4811409711837769,1.4811409711837769,1.4811409711837769,47590400,0.0,0.0,PETR4
2000-07-28 00:00:00-03:00,1.4258956909179688,1.4258956909179688,1.4258956909179688,1.4258956909179688,36342400,0.0,0.0,PETR4
2000-07-31 00:00:00-03:00,1.445030927658081,1.445030927658081,1.445030927658081,1.445030927658081,22048000,0.0,0.0,PETR4
2000-08-01 00:00:00-03:00,1.4042912721633911,1.4042912721633911,1.4042912721633911,1.4042912721633911,77788800,0.0,0.0,PETR4
2000-08-02 00:00:00-03:00,1.4354629516601562,1.4354629516601562,1.4354629516601562,1.4354629516601562,66147200,0.0,0.0,PETR4
2000-08-03 00:00:00-03:00,1.4394755363464355,1.4394755363464355,1.4394755363464355,1.4394755363464355,48515200,0.0,0.0,PETR4
2000-08-04 00:00:00-03:00,1.4351543188095093,1.4351543188095093,1.4351543188095093,1.4351543188095093,164937600,0.0,0.0,PETR4
2000-08-07 00:00:00-03:00,1.4678698778152466,1.4678698778152466,1.4678698778152466,1.4678698778152466,69481600,0.0,0.0,PETR4
2000-08-08 00:00:00-03:00,1.418179988861084,1.418179988861084,1.418179988861084,1.418179988861084,203132800,0.0,0.0,PETR4
2000-08-09 00:00:00-03:00,1.3904023170471191,1.3904023170471191,1.3904023170471191,1.3904023170471191,136963200,0.0,0.0,PETR4
2000-08-10 00:00:00-03:00,1.5277453660964966,1.5277453660964966,1.5277453660964966,1.5277453660964966,218003200,0.0,0.0,PETR4
2000-08-11 00:00:00-03:00,1.540090560913086,1.540090560913086,1.540090560913086,1.540090560913086,93910400,0.0,0.0,PETR4
2000-08-14 00:00:00-03:00,1.5370038747787476,1.5370038747787476,1.5370038747787476,1.5370038747787476,45708800,0.0,0.0,PETR4
2000-08-15 00:00:00-03:00,1.5555224418640137,1.5555224418640137,1.5555224418640137,1.5555224418640137,48217600,0.0,0.0,PETR4
2000-08-16 00:00:00-03:00,1.5740405321121216,1.5740405321121216,1.5740405321121216,1.5740405321121216,66998400,0.0,0.0,PETR4
2000-08-17 00:00:00-03:00,1.6357680559158325,1.6357680559158325,1.6357680559158325,1.6357680559158325,55654400,0.0,0.0,PETR4
2000-08-18 00:00:00-03:00,1.6045951843261719,1.6045951843261719,1.6045951843261719,1.6045951843261719,43158400,0.0,0.0,PETR4
2000-08-21 00:00:00-03:00,1.5724973678588867,1.5724973678588867,1.5724973678588867,1.5724973678588867,46761600,0.0,0.0,PETR4
2000-08-22 00:00:00-03:00,1.5894721746444702,1.5894721746444702,1.5894721746444702,1.5894721746444702,42275200,0.0,0.0,PETR4
2000-08-23 00:00:00-03:00,1.6261992454528809,1.6261992454528809,1.6261992454528809,1.6261992454528809,54163200,0.0,0.0,PETR4
2000-08-24 00:00:00-03:00,1.6203358173370361,1.6203358173370361,1.6203358173370361,1.6203358173370361,29488000,0.0,0.0,PETR4
2000-08-25 00:00:00-03:00,1.6511989831924438,1.6511989831924438,1.6511989831924438,1.6511989831924438,37667200,0.0,0.0,PETR4
2000-08-28 00:00:00-03:00,1.632680892944336,1.632680892944336,1.632680892944336,1.632680892944336,29004800,0.0,0.0,PETR4
2000-08-29 00:00:00-03:00,1.6789761781692505,1.6789761781692505,1.6789761781692505,1.6789761781692505,53814400,0.0,0.0,PETR4
2000-08-30 00:00:00-03:00,1.743789792060852,1.743789792060852,1.743789792060852,1.743789792060852,91404800,0.0,0.0,PETR4
2000-08-31 00:00:00-03:00,1.7005808353424072,1.7005808353424072,1.7005808353424072,1.7005808353424072,49180800,0.0,0.0,PETR4
2000-09-01 00:00:00-03:00,1.7129266262054443,1.7129266262054443,1.7129266262054443,1.7129266262054443,34025600,0.0,0.0,PETR4
2000-09-04 00:00:00-03:00,1.701815128326416,1.701815128326416,1.701815128326416,1.701815128326416,17913600,0.0,0.0,PETR4
2000-09-05 00:00:00-03:00,1.6916303634643555,1.6916303634643555,1.6916303634643555,1.6916303634643555,28764800,0.0,0.0,PETR4
2000-09-06 00:00:00-03:00,1.7561352252960205,1.7561352252960205,1.7561352252960205,1.7561352252960205,38336000,0.0,0.0,PETR4
2000-09-07 00:00:00-03:00,1.7561352252960205,1.7561352252960205,1.7561352252960205,1.7561352252960205,0,0.0,0.0,PETR4
2000-09-08 00:00:00-03:00,1.743789792060852,1.743789792060852,1.743789792060852,1.743789792060852,21145600,0.0,0.0,PETR4
2000-09-11 00:00:00-03:00,1.7777395248413086,1.7777395248413086,1.7777395248413086,1.7777395248413086,39068800,0.0,0.0,PETR4
2000-09-12 00:00:00-03:00,1.7471847534179688,1.7471847534179688,1.7471847534179688,1.7471847534179688,34668800,0.0,0.0,PETR4
2000-09-13 00:00:00-03:00,1.7283577919006348,1.7283577919006348,1.7283577919006348,1.7283577919006348,45532800,0.0,0.0,PETR4
2000-09-14 00:00:00-03:00,1.6635445356369019,1.6635445356369019,1.6635445356369019,1.6635445356369019,39596800,0.0,0.0,PETR4
2000-09-15 00:00:00-03:00,1.684531569480896,1.684531569480896,1.684531569480896,1.684531569480896,27494400,0.0,0.0,PETR4
2000-09-18 00:00:00-03:00,1.6354583501815796,1.6354583501815796,1.6354583501815796,1.6354583501815796,31660800,0.0,0.0,PETR4
2000-09-19 00:00:00-03:00,1.6249650716781616,1.6249650716781616,1.6249650716781616,1.6249650716781616,43027200,0.0,0.0,PETR4
2000-09-20 00:00:00-03:00,1.6511989831924438,1.6511989831924438,1.6511989831924438,1.6511989831924438,39939200,0.0,0.0,PETR4
2000-09-21 00:00:00-03:00,1.6079907417297363,1.6079907417297363,1.6079907417297363,1.6079907417297363,28496000,0.0,0.0,PETR4
2000-09-22 00:00:00-03:00,1.5894721746444702,1.5894721746444702,1.5894721746444702,1.5894721746444702,39763200,0.0,0.0,PETR4
2000-09-25 00:00:00-03:00,1.6049041748046875,1.6049041748046875,1.6049041748046875,1.6049041748046875,34928000,0.0,0.0,PETR4
2000-09-26 00:00:00-03:00,1.6450268030166626,1.6450268030166626,1.6450268030166626,1.6450268030166626,34464000,0.0,0.0,PETR4
2000-09-27 00:00:00-03:00,1.6419398784637451,1.6419398784637451,1.6419398784637451,1.6419398784637451,62380800,0.0,0.0,PETR4
2000-09-28 00:00:00-03:00,1.632680892944336,1.632680892944336,1.632680892944336,1.632680892944336,22048000,0.0,0.0,PETR4
2000-09-29 00:00:00-03:00,1.6172499656677246,1.6172499656677246,1.6172499656677246,1.6172499656677246,28652800,0.0,0.0,PETR4
2000-10-02 00:00:00-03:00,1.6110762357711792,1.6110762357711792,1.6110762357711792,1.6110762357711792,24534400,0.0,0.0,PETR4
2000-10-03 00:00:00-03:00,1.6175580024719238,1.6175580024719238,1.6175580024719238,1.6175580024719238,25948800,0.0,0.0,PETR4
2000-10-04 00:00:00-03:00,1.6357680559158325,1.6357680559158325,1.6357680559158325,1.6357680559158325,21932800,0.0,0.0,PETR4
2000-10-05 00:00:00-03:00,1.6357680559158325,1.6357680559158325,1.6357680559158325,1.6357680559158325,0,0.0,0.0,PETR4
2000-10-06 00:00:00-03:00,1.5987313985824585,1.5987313985824585,1.5987313985824585,1.5987313985824585,37315200,0.0,0.0,PETR4
